"filename", "language", "YAML", "Properties", "Markdown", "Makefile", "Docker", "Go Module File", "JSON", "TypeScript", "Go Checksum File", "Go", "TypeScript JSX", "SQLite", "Ignore", "JSON with Comments", "XML", "JavaScript", "PostCSS", "comment", "blank", "total"
"/home/tiredboy/Projects/Rumera/apps/backend/migrations/main/20260615140000_create_taste_profiles.sql", "SQLite", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 5, 2, 13
"/home/tiredboy/Projects/Rumera/apps/backend/migrations/main/20260615150000_orders_gift_mode.sql", "SQLite", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 4, 2, 18
"/home/tiredboy/Projects/Rumera/apps/backend/migrations/main/20260615160000_create_loyalty.sql", "SQLite", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 5, 5, 31
"/home/tiredboy/Projects/Rumera/apps/backend/migrations/main/20260615170000_create_referrals.sql", "SQLite", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 5, 5, 28
"/home/tiredboy/Projects/Rumera/apps/backend/migrations/main/20260615180000_create_gift_cards.sql", "SQLite", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 5, 2, 19
"/home/tiredboy/Projects/Rumera/apps/backend/migrations/main/20260615190000_create_subscriptions.sql", "SQLite", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 5, 3, 24
"/home/tiredboy/Projects/Rumera/apps/backend/migrations/main/20260616120000_product_images_storage.sql", "SQLite", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 8, 3, 18
"/home/tiredboy/Projects/Rumera/apps/backend/migrations/main/20260616130000_money_integrity_indexes.sql", "SQLite", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 12, 7, 39
"/home/tiredboy/Projects/Rumera/apps/backend/migrations/main/20260616131000_order_items_variant.sql", "SQLite", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 7, 3, 15
"/home/tiredboy/Projects/Rumera/apps/backend/migrations/main/20260620120000_create_site_settings.sql", "SQLite", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 16, 8, 76
"/home/tiredboy/Projects/Rumera/apps/backend/migrations/main/20260620120200_blog_enhancements.sql", "SQLite", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 10, 7, 35
"/home/tiredboy/Projects/Rumera/apps/backend/migrations/main/20260620140000_order_items_indexes.sql", "SQLite", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 11, 3, 20
"/home/tiredboy/Projects/Rumera/apps/backend/migrations/main/20260620150000_review_integrity.sql", "SQLite", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 4, 3, 25
"/home/tiredboy/Projects/Rumera/apps/backend/migrations/main/20260714130000_cart_inventory_integrity.sql", "SQLite", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 4, 4, 36
"/home/tiredboy/Projects/Rumera/apps/backend/migrations/main/20260719110000_ensure_tag_slugs.sql", "SQLite", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 11, 7, 71
"/home/tiredboy/Projects/Rumera/apps/backend/migrations/main/20260720110000_owner_aware_media.sql", "SQLite", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 270, 0, 0, 0, 0, 0, 28, 32, 330
"/home/tiredboy/Projects/Rumera/apps/backend/migrations/main/20260720120000_hero_media_drafts.sql", "SQLite", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 8, 8, 34
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/apperr/apperr.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 12, 16, 75
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/cache/cache.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 24, 16, 70
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/cache/circuit.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 0, 0, 0, 0, 0, 0, 0, 27, 27, 225
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/cache/circuit_test.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 0, 0, 0, 0, 0, 0, 0, 12, 22, 171
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/cache/redis.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 2, 10, 42
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/cache/store.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 2, 13, 84
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/crypto/crypto.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 2, 6, 33
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/database/analytics.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 6, 36
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/database/connect.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 3, 13, 59
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/database/db.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 6, 36
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/database/migrate.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 13, 51
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/database/pool.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 2, 12, 59
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/database/retry.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 22, 15, 100
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/database/retry_test.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 11, 112
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/imaging/imaging.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 32, 14, 156
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/imaging/imaging_test.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 3, 9, 103
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/imaging/stdlib.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 7, 13, 85
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/imaging/vips.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 3, 13, 71
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/metrics/metrics.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 30, 20, 180
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/metrics/metrics_test.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 3, 11, 74
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/middleware/idempotency.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 31, 26, 191
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/middleware/idempotency_test.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 4, 19, 131
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/middleware/logger.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 4, 8, 55
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/middleware/logger_test.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 9, 41
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/middleware/metrics.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 5, 5, 27
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/middleware/ratelimit.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 13, 78
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/middleware/recovery.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 5, 29
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/middleware/requestid.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/middleware/timeout.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 8, 33
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/notify/notify.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 13, 12, 82
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/response/cache.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 24, 9, 78
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/response/cache_test.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 4, 18, 118
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/response/codes.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 38, 34, 153
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/response/error.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 4, 13, 65
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/response/pagination.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 8, 51
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/response/response.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/response/success.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 7, 28
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/sms/sms.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 14, 15, 94
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/storage/local.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 0, 0, 0, 0, 0, 0, 0, 15, 24, 212
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/storage/local_test.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 370, 0, 0, 0, 0, 0, 0, 0, 1, 30, 401
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/storage/storage.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 19, 14, 103
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/token/csrf.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 8, 32
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/token/jwt.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 1, 24, 138
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/token/token.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 5, 6, 30
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/tracing/tracing.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 21, 12, 82
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/tracing/tracing_test.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 2, 8, 49
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/utils/service_utils.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/home/tiredboy/Projects/Rumera/apps/backend/pkg/validator/validator.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 12, 82
"/home/tiredboy/Projects/Rumera/apps/backend/tests/integration/README.md", "Markdown", 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 68
"/home/tiredboy/Projects/Rumera/apps/backend/tests/integration/coupon_test.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 181, 0, 0, 0, 0, 0, 0, 0, 9, 19, 209
"/home/tiredboy/Projects/Rumera/apps/backend/tests/integration/harness_test.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 23, 13, 106
"/home/tiredboy/Projects/Rumera/apps/backend/tests/integration/media_test.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 360, 0, 0, 0, 0, 0, 0, 0, 4, 30, 394
"/home/tiredboy/Projects/Rumera/apps/backend/tests/integration/payment_test.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 8, 10, 66
"/home/tiredboy/Projects/Rumera/apps/backend/tests/integration/product_test.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 1, 9, 65
"/home/tiredboy/Projects/Rumera/apps/backend/tests/integration/seed_test.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 5, 14, 114
"/home/tiredboy/Projects/Rumera/apps/backend/tests/integration/shipping_test.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 1, 16, 134
"/home/tiredboy/Projects/Rumera/apps/backend/tests/integration/tag_test.go", "Go", 0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 0, 0, 0, 0, 0, 0, 0, 1, 19, 186
"/home/tiredboy/Projects/Rumera/apps/frontend/.dockerignore", "Ignore", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 5, 5, 31
"/home/tiredboy/Projects/Rumera/apps/frontend/AGENTS.md", "Markdown", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 6
"/home/tiredboy/Projects/Rumera/apps/frontend/DASHBOARD-PLAN.md", "Markdown", 0, 0, 284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 350
"/home/tiredboy/Projects/Rumera/apps/frontend/Dockerfile", "Docker", 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 18, 71
"/home/tiredboy/Projects/Rumera/apps/frontend/README.md", "Markdown", 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 126
"/home/tiredboy/Projects/Rumera/apps/frontend/REDESIGN-PLAN.md", "Markdown", 0, 0, 243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 310
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(account)/account/addresses/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 2, 16
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(account)/account/error.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 3, 25
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(account)/account/layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 5, 5, 35
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(account)/account/loading.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(account)/account/not-found.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 2, 17
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(account)/account/orders/[id]/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 4, 37
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(account)/account/orders/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 2, 16
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(account)/account/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 3, 20
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(account)/account/reviews/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 2, 16
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(account)/account/rewards/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 2, 20
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(account)/account/settings/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 3, 22
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(account)/account/subscriptions/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 2, 16
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(account)/account/taste/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 2, 18
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(account)/account/wallet/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 2, 16
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(account)/account/wishlist/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 2, 16
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(auth)/forgot-password/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(auth)/layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 5, 6, 49
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(auth)/login/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(auth)/register/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(auth)/reset-password/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(storefront)/about/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 5, 18
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(storefront)/cart/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 1, 4, 27
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(storefront)/categories/[category]/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 6, 49
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(storefront)/categories/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 5, 18
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(storefront)/checkout/confirmation/[id]/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(storefront)/checkout/error.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 3, 25
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(storefront)/checkout/layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 5, 4, 43
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(storefront)/checkout/loading.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 3, 43
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(storefront)/checkout/not-found.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 2, 17
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(storefront)/checkout/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 2, 14
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(storefront)/error.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 3, 25
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(storefront)/faq/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 5, 18
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(storefront)/journal/[slug]/loading.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 4, 33
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(storefront)/journal/[slug]/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 6, 50
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(storefront)/journal/loading.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 9, 6, 60
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(storefront)/journal/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 5, 25
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(storefront)/layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 5, 3, 31
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(storefront)/loading.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(storefront)/not-found.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 2, 16
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(storefront)/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 3, 9
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(storefront)/products/[slug]/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 6, 55
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(storefront)/products/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 4, 23
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(storefront)/recipes/[slug]/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 6, 56
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(storefront)/recipes/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 5, 25
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(storefront)/search/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 4, 19
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(storefront)/tags/[id]/page.test.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 100
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(storefront)/tags/[id]/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 7, 66
"/home/tiredboy/Projects/Rumera/apps/frontend/app/(storefront)/tags/error.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 3, 25
